run_id,ts,location,spark_master,driver_memory,executor_memory,num_cores,delay_threshold_min,lags,window_hours,sample_month,dataset_id,data_start,data_end,n_joined,n_train,n_test,n_train_pos,n_train_neg,n_test_pos,n_test_neg,rf_max_rows_per_class_limit,rf_effective_rows_per_class,train_wall_time_sec,train_driver_cpu_time_sec,rf_num_trees,rf_max_depth,rf_subsampling_rate,rf_feature_subset_strategy,train_accuracy,train_f1,train_precision_pos,train_recall_pos,test_accuracy,test_f1,test_precision_pos,test_recall_pos,test_specificity,test_tn,test_fp,test_fn,test_tp,git_commit,git_dirty,comment
d68cbae4-1ee8-46de-970a-80757ed41900,2025-11-30T12:24:52.302+01:00,local,local[8],24g,24g,16,60,7,12,ALL,D2,2012-01-01,2012-01-31,478025,4977,1661,2498,2479,821,840,1000000,3319,240.428662,186.93497,200,18,0.8,sqrt,0.8545308418726141,0.8543780190139962,0.8347169811320755,0.8855084067253803,0.8302227573750752,0.8301273409346379,0.8094144661308841,0.8587088915956151,0.8023809523809524,674,166,116,705,,false,"local D2 article-weather lags=7 mois=201201 | dataset=D2, featureSet=article-weather, lags=7, windowHours=12, maxRowsPerClass=1000000"
fd0c17a2-a3de-4e2f-b6c9-f08176523bc2,2025-11-30T12:19:23.861+01:00,local,local[8],24g,24g,16,60,7,12,ALL,D2,2012-01-01,2012-01-31,478025,4977,1661,2498,2479,821,840,1000000,3319,22.0772896,7.9855389,80,12,0.7,sqrt,0.6986136226642555,0.6960132018741714,0.7460552268244576,0.6056845476381105,0.6712823600240819,0.667912018154929,0.7073906485671192,0.5712545676004872,0.7690476190476191,646,194,352,469,,false,"local D2 no-weather lags=7 mois=201201 | dataset=D2, featureSet=no-weather, lags=7, windowHours=12, maxRowsPerClass=1000000"
